230	2023-08-24T20:20:18.4620230-04:00			 	4,226	0	
231	2023-08-24T20:20:18.4892036-04:00			 	2,347	0	
232	2023-08-24T20:20:18.5574942-04:00			 	4,171	0	
233	2023-08-24T20:20:18.5738100-04:00	A01	30023	A01 30023	2,298	71	
234	2023-08-24T20:20:18.6035178-04:00			 	4,106	0	
235	2023-08-24T20:20:18.6314546-04:00	A01	30035	A01 30035	4,144	77	
236	2023-08-24T20:20:18.6334825-04:00			 	3,702	0	
237	2023-08-24T20:20:18.6744381-04:00			 	3,391	0	
238	2023-08-24T20:20:18.7487285-04:00	A01	30041	A01 30041	4,195	73	
239	2023-08-24T20:20:18.7619267-04:00			 	2,863	0	
240	2023-08-24T20:20:18.7764874-04:00	A01	30029	A01 30029	3,818	69	
241	2023-08-24T20:20:18.7951438-04:00	A01	30045	A01 30045	4,279	64	
242	2023-08-24T20:20:18.8175565-04:00	A01	30047	A01 30047	4,324	60	
243	2023-08-24T20:20:18.8588665-04:00	A01	30042	A01 30042	4,077	63	
244	2023-08-24T20:20:18.8794639-04:00	A01	30034	A01 30034	3,864	68	
245	2023-08-24T20:20:18.9142126-04:00			 	1,890	0	
246	2023-08-24T20:20:18.9239267-04:00			 	3,175	0	
247	2023-08-24T20:20:18.9569558-04:00			 	3,387	0	
248	2023-08-24T20:20:19.1603561-04:00	A01	30024	A01 30024	2,434	58	
249	2023-08-24T20:20:19.1604144-04:00			 	2,474	0	
250	2023-08-24T20:20:20.8046568-04:00			 	1,271	0	
251	2023-08-24T20:20:20.8359532-04:00			 	1,272	0	
252	2023-08-24T20:20:20.8715315-04:00	A01	30025	A01 30025	1,172	71	
253	2023-08-24T20:20:20.9115505-04:00	A01	30037	A01 30037	1,942	74	
254	2023-08-24T20:20:20.9116213-04:00	A01	30044	A01 30044	1,961	67	
255	2023-08-24T20:20:21.5938864-04:00	A01	30026	A01 30026	711	58	
256	2023-08-24T20:20:21.6253514-04:00			 	647	0	
257	2023-08-24T20:20:21.6348567-04:00	A01	30028	A01 30028	767	52	
258	2023-08-24T20:20:22.0431467-04:00	A01	30027	A01 30027	261	71	
259	2023-08-24T20:20:22.0655255-04:00	A01	30033	A01 30033	633	65	
260	2023-08-24T20:20:22.0756366-04:00	A01	30046	A01 30046	1,125	70	
261	2023-08-24T20:20:22.0989930-04:00	A01	30031	A01 30031	672	78	
262	2023-08-24T20:20:22.1080518-04:00			 	497	0	
263	2023-08-24T20:20:22.2721055-04:00	A01	30032	A01 30032	415	62	
264	2023-08-24T20:20:22.3046008-04:00	A01	30036	A01 30036	506	71	
265	2023-08-24T20:20:22.3048180-04:00	A01	30040	A01 30040	537	58	
266	2023-08-24T20:20:22.3351951-04:00	A01	30048	A01 30048	695	75	
267	2023-08-24T20:20:22.3440727-04:00	A01	30039	A01 30039	408	76	
268	2023-08-24T20:20:22.4017016-04:00	A01	30043	A01 30043	500	52	
269	2023-08-24T20:20:22.5951801-04:00	A01	30051	A01 30051	577	69	
270	2023-08-24T20:20:22.6047928-04:00	A01	30049	A01 30049	773	59	
271	2023-08-24T20:20:22.6874508-04:00	A01	30061	A01 30061	834	54	
272	2023-08-24T20:20:22.6874508-04:00	A01	30057	A01 30057	749	62	
273	2023-08-24T20:20:22.6876395-04:00	A01	30050	A01 30050	388	61	
274	2023-08-24T20:20:22.6987516-04:00	A01	30052	A01 30052	481	65	
275	2023-08-24T20:20:22.7091152-04:00	A01	30060	A01 30060	769	79	
276	2023-08-24T20:20:22.7289296-04:00	A01	30056	A01 30056	647	66	
277	2023-08-24T20:20:22.7373324-04:00	A01	30063	A01 30063	824	57	
278	2023-08-24T20:20:22.7430969-04:00	A01	30058	A01 30058	735	68	
279	2023-08-24T20:20:22.7520202-04:00	A01	30055	A01 30055	685	76	
280	2023-08-24T20:20:22.7709379-04:00	A01	30065	A01 30065	951	78	
281	2023-08-24T20:20:22.7757727-04:00	A01	30064	A01 30064	736	77	
282	2023-08-24T20:20:22.8110820-04:00	A01	30053	A01 30053	468	71	
283	2023-08-24T20:20:22.8188206-04:00	A01	30068	A01 30068	904	72	
284	2023-08-24T20:20:22.8422151-04:00	A01	30066	A01 30066	796	58	
285	2023-08-24T20:20:22.8531394-04:00	A01	30072	A01 30072	932	74	
286	2023-08-24T20:20:22.8727970-04:00	A01	30054	A01 30054	393	67	
287	2023-08-24T20:20:22.9012618-04:00	A01	30059	A01 30059	500	52	
288	2023-08-24T20:20:22.9354893-04:00	A01	30067	A01 30067	584	63	
289	2023-08-24T20:20:22.9440647-04:00			 	2,859	0	
290	2023-08-24T20:20:23.0301552-04:00	A01	30070	A01 30070	543	75	
291	2023-08-24T20:20:23.0742999-04:00	A01	30069	A01 30069	594	64	
292	2023-08-24T20:20:23.0752352-04:00	A01	30062	A01 30062	333	61	
293	2023-08-24T20:20:23.1421252-04:00			 	2,574	0	
294	2023-08-24T20:20:23.1722011-04:00	A01	30079	A01 30079	4,132	69	
295	2023-08-24T20:20:23.1798695-04:00	A01	30073	A01 30073	883	65	
296	2023-08-24T20:20:23.2003882-04:00			 	872	0	
297	2023-08-24T20:20:23.2655566-04:00	A01	30071	A01 30071	320	67	
298	2023-08-24T20:20:23.2792087-04:00	A01	30074	A01 30074	2,505	71	
299	2023-08-24T20:20:23.3758697-04:00			 	2,472	0	
300	2023-08-24T20:20:23.3778769-04:00	A01	30090	A01 30090	4,747	59	
301	2023-08-24T20:20:23.4017619-04:00			 	4,415	0	
302	2023-08-24T20:20:23.4082660-04:00			 	2,416	0	
303	2023-08-24T20:20:23.4365293-04:00			 	3,579	0	
304	2023-08-24T20:20:23.4371437-04:00	A01	30104	A01 30104	5,284	76	
305	2023-08-24T20:20:23.4785777-04:00	A01	30096	A01 30096	5,106	79	
306	2023-08-24T20:20:23.4785796-04:00	A01	30093	A01 30093	5,119	68	
307	2023-08-24T20:20:23.5122677-04:00			 	4,469	0	
308	2023-08-24T20:20:23.5199259-04:00	A01	30076	A01 30076	3,413	63	
309	2023-08-24T20:20:23.5213845-04:00	A01	30083	A01 30083	4,081	54	
310	2023-08-24T20:20:23.5611685-04:00			 	2,286	0	
311	2023-08-24T20:20:23.5729827-04:00			 	3,942	0	
312	2023-08-24T20:20:23.5855162-04:00			 	3,367	0	
313	2023-08-24T20:20:23.6378739-04:00	A01	30087	A01 30087	4,478	58	
314	2023-08-24T20:20:23.6681637-04:00	A01	30106	A01 30106	4,985	64	
315	2023-08-24T20:20:23.7224199-04:00	A01	30081	A01 30081	3,813	78	
316	2023-08-24T20:20:23.7224708-04:00			 	3,284	0	
317	2023-08-24T20:20:23.7855595-04:00	A01	30098	A01 30098	4,633	74	
318	2023-08-24T20:20:24.0637216-04:00			 	2,405	0	
319	2023-08-24T20:20:24.0724468-04:00	A01	30075	A01 30075	2,386	70	
320	2023-08-24T20:20:25.7164586-04:00			 	1,555	0	
321	2023-08-24T20:20:25.7842729-04:00	A01	30088	A01 30088	2,119	71	
322	2023-08-24T20:20:25.8030963-04:00			 	1,088	0	
323	2023-08-24T20:20:25.8240403-04:00			 	1,778	0	
324	2023-08-24T20:20:25.8476021-04:00			 	2,249	0	
325	2023-08-24T20:20:25.8476021-04:00			 	1,128	0	
326	2023-08-24T20:20:26.4594893-04:00	A01	30077	A01 30077	743	70	
327	2023-08-24T20:20:26.4692030-04:00			 	694	0	
328	2023-08-24T20:20:26.8908541-04:00	A01	30078	A01 30078	311	73	
329	2023-08-24T20:20:26.9325545-04:00	A01	30084	A01 30084	610	63	
330	2023-08-24T20:20:26.9526737-04:00	A01	30080	A01 30080	446	67	
331	2023-08-24T20:20:26.9752296-04:00			 	560	0	
332	2023-08-24T20:20:27.0065194-04:00	A01	30095	A01 30095	1,425	72	
333	2023-08-24T20:20:27.0156285-04:00			 	564	0	
334	2023-08-24T20:20:27.1630782-04:00	A01	30097	A01 30097	1,190	65	
335	2023-08-24T20:20:27.2021554-04:00	A01	30082	A01 30082	333	73	
336	2023-08-24T20:20:27.2021553-04:00	A01	30085	A01 30085	590	70	
337	2023-08-24T20:20:27.2714213-04:00	A01	30092	A01 30092	1,140	60	
338	2023-08-24T20:20:27.3039395-04:00	A01	30105	A01 30105	1,295	69	
339	2023-08-24T20:20:27.3990421-04:00	A01	30086	A01 30086	485	67	
340	2023-08-24T20:20:27.5152624-04:00	A01	30089	A01 30089	541	75	
341	2023-08-24T20:20:27.5355758-04:00			 	466	0	
342	2023-08-24T20:20:27.5355706-04:00	A01	30091	A01 30091	821	73	
343	2023-08-24T20:20:27.5356246-04:00	A01	30101	A01 30101	848	66	
344	2023-08-24T20:20:27.5430386-04:00	A01	30108	A01 30108	1,039	63	
345	2023-08-24T20:20:27.5798912-04:00	A01	30100	A01 30100	688	62	
346	2023-08-24T20:20:27.6021924-04:00	A01	30094	A01 30094	681	54	
347	2023-08-24T20:20:27.6022500-04:00	A01	30099	A01 30099	813	61	
348	2023-08-24T20:20:27.7925662-04:00	A01	30103	A01 30103	848	70	
349	2023-08-24T20:20:27.8172089-04:00	A01	30107	A01 30107	765	52	
350	2023-08-24T20:20:27.8836515-04:00	A01	30110	A01 30110	846	67	
351	2023-08-24T20:20:27.9028128-04:00	A01	30102	A01 30102	446	71	
352	2023-08-24T20:20:27.9816491-04:00	A01	30109	A01 30109	602	77	
353	2023-08-24T20:20:28.0016124-04:00	A01	30111	A01 30111	769	78	
354	2023-08-24T20:20:28.0558990-04:00	A01	30120	A01 30120	1,184	75	
355	2023-08-24T20:20:28.0968073-04:00			 	421	0	
356	2023-08-24T20:20:28.1155156-04:00			 	899	0	
357	2023-08-24T20:20:28.1244138-04:00	A01	30112	A01 30112	786	59	
358	2023-08-24T20:20:28.2676555-04:00	A01	30113	A01 30113	462	62	
359	2023-08-24T20:20:28.2834077-04:00	A01	30114	A01 30114	757	54	
360	2023-08-24T20:20:28.3484958-04:00	A01	30115	A01 30115	702	71	
361	2023-08-24T20:20:28.3528650-04:00	A01	30118	A01 30118	898	65	
362	2023-08-24T20:20:28.3567830-04:00	A01	30119	A01 30119	840	73	
363	2023-08-24T20:20:28.3831579-04:00	A01	30124	A01 30124	812	66	
364	2023-08-24T20:20:28.4111768-04:00	A01	30117	A01 30117	793	60	
365	2023-08-24T20:20:28.4154090-04:00	A01	30121	A01 30121	849	61	
366	2023-08-24T20:20:28.4190035-04:00	A01	30131	A01 30131	1,151	74	
367	2023-08-24T20:20:28.4316646-04:00	A01	30134	A01 30134	1,425	72	
368	2023-08-24T20:20:28.5173974-04:00	A01	30116	A01 30116	497	57	
369	2023-08-24T20:20:28.5823211-04:00	A01	30125	A01 30125	762	52	
370	2023-08-24T20:20:28.5823211-04:00	A01	30126	A01 30126	860	63	
